DATA_REF_SYNTAX;MODEL_ID;RCM_VERSION_ID;FREQUENCY;VAR_NAME;VERSION_NO;SUBPANEL
CORDEX.output.AUS-22.CLMcom.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;HZG-CCLM5-0-15;v1;day;huss;v20200312;
CORDEX.output.AUS-22.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;tasmax;v20200312;
CORDEX.output.AUS-22.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;ps;v20200312;
CORDEX.output.AUS-22.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;huss;v20200312;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.AUS-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.historical.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp26.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.historical.r1i1p1;HZG-CCLM5-0-15;v1;day;tasmax;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.historical.r1i1p1;HZG-CCLM5-0-15;v1;day;ps;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.historical.r1i1p1;HZG-CCLM5-0-15;v1;day;huss;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp26.r1i1p1;HZG-CCLM5-0-15;v1;day;tasmax;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp26.r1i1p1;HZG-CCLM5-0-15;v1;day;ps;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp26.r1i1p1;HZG-CCLM5-0-15;v1;day;huss;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;tasmax;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;ps;v20200312;
CORDEX.output.AUS-22.CLMcom.NCC-NorESM1-M.rcp85.r1i1p1;HZG-CCLM5-0-15;v1;day;huss;v20200312;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.AUS-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.historical.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.historical.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.historical.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp26.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp26.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp26.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp85.r1i1p1;RegCM4-7;v0;day;tasmax;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp85.r1i1p1;RegCM4-7;v0;day;ps;v20190502;
CORDEX.output.AUS-22.ICTP.NCC-NorESM1-M.rcp85.r1i1p1;RegCM4-7;v0;day;huss;v20190502;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.historical.r1i1p1;CanRCM4;r2;day;tasmax;v20200831;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.historical.r1i1p1;CanRCM4;r2;day;ps;v20200831;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.historical.r1i1p1;CanRCM4;r2;day;huss;v20200831;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.rcp85.r1i1p1;CanRCM4;r2;day;tasmax;v20200831;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.rcp85.r1i1p1;CanRCM4;r2;day;ps;v20200831;
CORDEX.output.NAM-22.CCCma.CCCma-CanESM2.rcp85.r1i1p1;CanRCM4;r2;day;huss;v20200831;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;tasmax;v20180221;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;ps;v20180221;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;huss;v20180221;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20180417;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;ps;v20180417;
CORDEX.output.NAM-22.OURANOS.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;huss;v20180417;
CORDEX.output.NAM-22.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-22.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-22.UQAM.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;CRCM5;v1;day;tasmax;v20181203;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;CRCM5;v1;day;ps;v20181203;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;CRCM5;v1;day;huss;v20181203;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20181211;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;CRCM5;v1;day;ps;v20181211;
CORDEX.output.NAM-22.OURANOS.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;CRCM5;v1;day;huss;v20181211;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.NAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.ISU.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.historical.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.historical.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.historical.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.rcp85.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.rcp85.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.MOHC-HadGEM2-ES.rcp85.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.NAM-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.historical.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.historical.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.historical.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;tasmax;v20181017;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;ps;v20181017;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;huss;v20181017;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20181107;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;ps;v20181107;
CORDEX.output.NAM-22.OURANOS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;huss;v20181107;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.historical.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.historical.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.historical.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.UA.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.historical.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.historical.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.historical.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-22.UQAM.MPI-M-MPI-ESM-MR.rcp85.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;tasmax;v20191015;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;ps;v20191015;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.historical.r1i1p1;REMO2015;v1;day;huss;v20191015;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;tasmax;v20191025;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;ps;v20191025;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp26.r1i1p1;REMO2015;v1;day;huss;v20191025;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;tasmax;v20191029;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;ps;v20191029;
CORDEX.output.NAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1;REMO2015;v1;day;huss;v20191029;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;tasmax;v20200831;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;ps;v20200831;
CORDEX.output.NAM-22.ISU.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;RegCM4;v4-4-rc8;day;huss;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;WRF;v3-5-1;day;tasmax;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;WRF;v3-5-1;day;ps;v20200831;
CORDEX.output.NAM-22.NCAR.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;WRF;v3-5-1;day;huss;v20200831;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;CRCM5;v1;day;tasmax;v20180626;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;CRCM5;v1;day;ps;v20180626;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.historical.r1i1p1;CRCM5;v1;day;huss;v20180626;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20181008;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;CRCM5;v1;day;ps;v20181008;
CORDEX.output.NAM-22.OURANOS.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1;CRCM5;v1;day;huss;v20181008;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v1;day;tasmax;v20140401;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v1;day;ps;v20140401;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v1;day;huss;v20140401;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v1;day;tasmax;v20140401;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v1;day;ps;v20140401;
CORDEX.output.NAM-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v1;day;huss;v20140401;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;tasmax;v20150616;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;ps;v20150616;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.historical.r1i1p1;CRCM5;v1;day;huss;v20150616;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-44.UQAM.CCCma-CanESM2.rcp85.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.historical.r3i1p1;HIRHAM5;v1;day;tasmax;v20131108;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.historical.r3i1p1;HIRHAM5;v1;day;ps;v20131108;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.historical.r3i1p1;HIRHAM5;v1;day;huss;v20131108;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.rcp85.r3i1p1;HIRHAM5;v1;day;tasmax;v20131108;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.rcp85.r3i1p1;HIRHAM5;v1;day;ps;v20131108;
CORDEX.output.NAM-44.DMI.ICHEC-EC-EARTH.rcp85.r3i1p1;HIRHAM5;v1;day;huss;v20131108;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v1;day;tasmax;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v1;day;ps;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v1;day;huss;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v1;day;tasmax;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v1;day;ps;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v1;day;huss;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v1;day;tasmax;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v1;day;ps;v20140401;
CORDEX.output.NAM-44.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v1;day;huss;v20140401;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;tasmax;v20150616;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;ps;v20150616;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.historical.r1i1p1;CRCM5;v1;day;huss;v20150616;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;tasmax;v20200831;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;ps;v20200831;
CORDEX.output.NAM-44.UQAM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CRCM5;v1;day;huss;v20200831;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.historical.r1i1p1;RegCM4-4;v5;day;tasmax;v20160824;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.historical.r1i1p1;RegCM4-4;v5;day;ps;v20160824;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.historical.r1i1p1;RegCM4-4;v5;day;huss;v20160824;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.rcp85.r1i1p1;RegCM4-4;v5;day;tasmax;v20160825;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.rcp85.r1i1p1;RegCM4-4;v5;day;ps;v20160825;
CORDEX.output.WAS-44.IITM.CCCma-CanESM2.rcp85.r1i1p1;RegCM4-4;v5;day;huss;v20160825;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.historical.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20170314;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v2;day;ps;v20170314;
CORDEX.output.WAS-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1;RCA4;v2;day;huss;v20170314;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RCA4;v2;day;tasmax;v20150521;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RCA4;v2;day;ps;v20150521;
CORDEX.output.WAS-44.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1;RCA4;v2;day;huss;v20150521;
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RegCM4-4;v5;day;tasmax;v20170113;
CORDEX.output.WAS-44.IITM.CSIRO-QCCCE-CSIRO-Mk3-6-0.historical.r1i1p1;RegCM4-4;v5;day;ps;v20170113;
